sessions_ttl,clicks_avg,cancellations_ttl,flights_booked_ttl,hotels_booked_ttl,nightsPerTrip_avg,lead_time_flight_days_avg,lead_time_flight_days_std,business_weekday_rate,hotel_discount_proportion_avg,hotel_discount_amount_avg,winter_escape_rate,recency_days_flight,unique_destinations_count,winter_travel_rate,summer_travel_rate,hotel_price_avg,tropics_rate,trips_per_active_month,revenue_total_user,total_discount_savings,climate_segment_mode_kalt_reise,climate_segment_mode_klimaneutral,climate_segment_mode_tropen_reise,climate_segment_mode_warm_reise,distance_category_mode_global,distance_category_mode_lokal,distance_category_mode_regional,segment_rule,user_id
8,31.875,0,3.0,3.0,3.333333333333333,5.333333333333333,1.1547005383792517,0.6666666666666666,0.0,0.0,0.0,400.0,3.0,0.0,0.3333333333333333,196.66666666666663,0.0,1.0,1682.01,0.0,True,False,False,False,False,False,True,None,400899
8,17.125,0,2.0,2.0,1.0,13.5,3.5355339059327378,0.0,1.0,0.05,0.0,415.0,2.0,0.0,0.0,139.0,0.0,1.0,1138.9,93.486,True,False,False,False,False,False,True,VIP,402332
8,14.375,0,4.0,4.0,3.0,5.25,0.4999999999999999,0.75,0.0,0.0,0.0,398.0,3.0,0.25,0.25,135.75,0.0,1.0,1956.04,30.5235,False,True,False,False,False,True,False,None,402978
8,16.625,0,4.0,4.0,2.75,7.5,1.914854215512676,0.5,0.0,0.0,0.0,374.0,4.0,0.25,0.5,146.0,0.0,1.0,3555.67,0.0,True,False,False,False,False,False,True,VIP,403881
8,15.875,0,4.0,3.0,3.333333333333333,7.0,2.160246899469287,0.25,0.0,0.0,0.0,378.0,4.0,0.25,0.25,246.33333333333331,0.0,1.0,1785.88,0.0,False,True,False,False,False,True,False,None,404879
9,15.444444444444445,0,3.0,3.0,1.3333333333333333,10.333333333333334,3.511884584284246,0.6666666666666666,0.0,0.0,0.0,396.0,2.0,0.3333333333333333,0.3333333333333333,260.0,0.3333333333333333,1.0,2395.6,0.0,False,True,False,False,False,True,False,None,405305
8,11.625,0,2.0,2.0,7.0,157.0,214.96046148071045,1.0,0.0,0.0,0.0,53.0,2.0,0.0,0.5,167.0,0.0,1.0,1524.81,0.0,False,False,False,True,True,False,False,None,406210
8,14.0,1,2.0,2.0,4.0,7.0,1.4142135623730951,0.5,0.0,0.0,0.5,505.0,2.0,1.0,0.0,237.0,0.5,2.0,928.02,0.0,False,True,False,False,False,True,False,None,407118
8,15.75,0,4.0,3.0,5.0,5.5,0.5773502691896258,0.25,0.0,0.0,0.0,408.0,4.0,0.5,0.25,166.66666666666666,0.25,1.0,1246.9499999999998,0.0,False,True,False,False,False,True,False,None,407275
8,7.75,0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,177.0,0.0,False,False,False,False,False,False,False,None,407434
8,13.875,0,2.0,2.0,1.5,8.0,2.8284271247461903,0.5,0.0,0.0,0.5,369.0,2.0,0.5,0.5,242.0,0.5,1.0,953.77,0.0,False,True,False,False,False,True,False,None,407642
9,10.333333333333334,0,2.0,2.0,2.5,4.5,0.7071067811865476,0.5,0.0,0.0,0.0,360.0,2.0,0.5,0.5,184.0,0.0,1.0,1015.39,0.0,True,False,False,False,False,False,True,None,408551
8,22.25,0,3.0,3.0,1.6666666666666667,6.333333333333333,1.5275252316519463,0.6666666666666666,0.0,0.0,0.0,417.0,2.0,0.0,0.0,174.0,0.0,1.5,2100.56,0.0,False,True,False,False,False,True,False,None,409073
8,45.75,1,1.0,2.0,7.5,11.0,0.0,1.0,0.0,0.0,0.0,495.0,1.0,0.0,0.0,149.0,1.0,1.0,805.36,50.736,False,False,True,False,False,False,True,Tropics Lover,411179
8,19.625,0,1.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,526.0,1.0,1.0,0.0,158.0,0.0,1.0,894.27,0.0,False,False,False,True,False,False,True,None,411701
10,16.1,0,4.0,5.0,5.6,6.25,2.0615528128088303,0.5,0.2,0.1,0.0,370.0,4.0,0.5,0.25,261.0,0.0,1.0,2925.76,150.907,False,True,False,False,False,True,False,VIP,413128
8,15.0,0,3.0,1.0,8.0,8.333333333333334,2.309401076758503,0.6666666666666666,0.0,0.0,0.3333333333333333,373.0,3.0,0.3333333333333333,0.3333333333333333,137.0,0.6666666666666666,1.0,669.06,0.0,False,False,True,False,False,False,True,Tropics Lover,413340
8,12.25,0,2.0,2.0,3.5,9.5,0.7071067811865476,0.0,0.0,0.0,0.0,358.0,1.0,0.0,0.5,36.5,0.0,1.0,653.67,0.0,True,False,False,False,False,False,True,None,413418
8,22.5,1,1.0,2.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,545.0,1.0,1.0,0.0,121.5,0.0,1.0,432.04,0.0,False,True,False,False,False,True,False,None,413658
9,15.11111111111111,0,3.0,4.0,2.75,9.666666666666666,5.033222956847166,0.0,0.25,0.1,0.0,378.0,3.0,0.0,0.3333333333333333,333.0,0.0,1.0,4227.65,0.0,True,False,False,False,False,False,True,VIP,414128
8,11.625,0,2.0,2.0,3.5,7.5,0.7071067811865476,0.0,0.0,0.0,0.0,477.0,2.0,0.5,0.0,152.0,0.0,1.0,2585.88,0.0,False,True,False,False,False,True,False,None,415282
8,13.5,0,3.0,2.0,2.5,5.666666666666667,2.886751345948129,0.6666666666666666,0.0,0.0,0.0,461.0,3.0,0.6666666666666666,0.0,119.5,0.0,1.0,690.21,0.0,False,True,False,False,False,True,False,None,415381
8,14.125,0,3.0,3.0,5.666666666666667,8.666666666666666,3.7859388972001824,0.3333333333333333,0.0,0.0,0.0,358.0,3.0,0.3333333333333333,0.3333333333333333,212.0,0.0,1.0,1695.77,0.0,False,True,False,False,False,True,False,None,415581
8,27.5,0,2.0,2.0,1.0,7.5,3.5355339059327378,0.0,0.0,0.0,0.0,366.0,2.0,0.5,0.5,109.5,0.0,1.0,366.6,0.0,False,True,False,False,False,True,False,None,416319
8,40.0,1,4.0,3.0,1.3333333333333333,5.0,1.632993161855452,0.5,0.3333333333333333,0.1,0.25,374.0,4.0,0.5,0.25,170.0,0.25,1.3333333333333333,1735.35,0.0,False,True,False,False,False,True,False,None,416580
8,17.625,0,5.0,4.0,2.75,7.8,2.16794833886788,0.2,0.5,0.075,0.0,366.0,5.0,0.2,0.2,179.75,0.0,1.0,2893.82,117.0585,True,False,False,False,False,False,True,Frequent Traveler,417679
8,21.125,0,3.0,3.0,9.0,6.666666666666667,1.5275252316519463,1.0,0.3333333333333333,0.15,0.0,356.0,2.0,0.0,0.3333333333333333,118.33333333333331,0.0,1.0,800.52,29.533,False,True,False,False,False,True,False,None,418329
8,24.625,0,4.0,4.0,3.25,4.5,1.7320508075688772,0.25,0.0,0.0,0.0,392.0,3.0,0.5,0.25,175.5,0.0,1.0,2113.6,0.0,False,True,False,False,False,True,False,None,418488
9,33.333333333333336,1,2.0,2.0,1.5,5.5,0.7071067811865476,1.0,0.5,0.15,0.0,508.0,2.0,1.0,0.0,141.0,0.0,2.0,1266.34,15.627000000000002,True,False,False,False,False,True,False,None,418692
8,11.875,0,2.0,2.0,5.5,6.5,2.1213203435596424,0.0,0.0,0.0,0.0,407.0,2.0,0.0,0.5,254.0,0.0,1.0,1951.15,108.909,True,False,False,False,False,True,False,VIP,420648
8,63.5,2,1.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,547.0,1.0,1.0,0.0,123.0,0.0,1.0,843.15,0.0,False,False,False,True,False,False,True,None,420669
8,22.375,0,4.0,4.0,2.0,6.75,1.707825127659933,0.25,0.5,0.075,0.0,393.0,4.0,0.5,0.25,216.0,0.25,1.0,1573.59,0.0,False,True,False,False,False,True,False,None,421247
8,22.5,0,2.0,2.0,1.0,5.0,1.4142135623730951,0.5,0.5,0.05,0.0,463.0,2.0,0.5,0.0,178.5,0.5,1.0,1032.1,0.0,False,True,False,False,False,True,False,None,421515
8,46.125,1,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,374.0,1.0,0.0,1.0,79.0,0.0,1.0,624.17,0.0,True,False,False,False,False,False,True,None,421666
8,17.625,0,3.0,3.0,5.0,7.333333333333333,2.516611478423583,0.6666666666666666,0.3333333333333333,0.15,0.0,362.0,3.0,0.3333333333333333,0.6666666666666666,116.66666666666669,0.3333333333333333,1.5,1530.94,137.418,True,False,False,False,False,False,True,VIP,421700
8,17.75,0,4.0,4.0,5.0,8.0,2.70801280154532,0.75,0.0,0.0,0.25,364.0,4.0,0.5,0.25,139.75,0.25,1.0,2199.98,16.815,True,False,False,False,False,False,True,None,422066
8,12.625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,422668
8,31.375,1,3.0,4.0,2.5,5.0,1.0,0.3333333333333333,0.25,0.05,0.0,493.0,3.0,0.6666666666666666,0.0,143.25,0.0,1.0,1246.1,0.0,False,True,False,False,False,True,False,None,423042
8,27.0,0,1.0,3.0,5.333333333333333,11.0,0.0,0.0,0.0,0.0,0.0,470.0,1.0,0.0,0.0,125.66666666666669,0.0,1.0,770.35,0.0,True,False,False,False,False,False,True,None,424553
8,11.25,0,2.0,2.0,5.0,5.5,0.7071067811865476,0.5,0.0,0.0,0.0,457.0,2.0,0.5,0.0,148.0,0.0,1.0,1184.98,0.0,True,False,False,False,False,False,True,None,425632
8,12.125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,425653
8,22.625,0,4.0,4.0,2.0,8.0,6.0,0.25,0.25,0.05,0.0,373.0,2.0,0.5,0.25,89.0,0.0,1.0,1227.41,49.0845,True,False,False,False,False,False,True,None,425953
8,11.75,0,2.0,2.0,2.0,8.0,0.0,0.5,0.0,0.0,0.0,501.0,2.0,0.5,0.0,144.5,0.0,1.0,1607.67,0.0,True,False,False,False,False,False,True,None,425966
8,18.5,1,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,False,False,False,False,False,False,False,None,426478
8,15.125,0,3.0,2.0,1.5,12.666666666666666,7.234178138070234,0.3333333333333333,0.0,0.0,0.0,459.0,3.0,0.6666666666666666,0.0,58.0,0.3333333333333333,1.0,844.6500000000001,0.0,True,False,False,False,False,True,False,None,427426
8,40.5,1,2.0,2.0,1.0,7.5,0.7071067811865476,1.0,0.5,0.1,0.0,473.0,1.0,0.0,0.0,239.5,0.0,2.0,647.4200000000001,22.475,False,True,False,False,False,True,False,None,427506
8,17.375,0,4.0,3.0,3.0,7.0,2.943920288775949,0.5,0.0,0.0,0.0,364.0,4.0,0.5,0.25,197.66666666666663,0.25,1.0,2970.27,0.0,True,False,False,False,False,False,True,VIP,428056
8,12.75,0,2.0,2.0,1.5,6.5,0.7071067811865476,0.5,0.0,0.0,0.0,392.0,2.0,0.5,0.5,247.0,0.5,1.0,1278.89,92.4525,True,False,False,False,False,False,True,VIP,428552
8,46.5,1,1.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,470.0,1.0,0.0,0.0,281.0,0.0,1.0,1251.01,0.0,True,False,False,False,False,False,True,None,428858
8,17.0,0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,False,False,False,False,False,False,False,None,429345
8,33.5,1,2.0,2.0,1.5,7.0,4.242640687119285,0.0,0.0,0.0,0.0,528.0,2.0,1.0,0.0,222.0,0.0,1.0,821.23,0.0,True,False,False,False,False,True,False,None,429375
8,40.75,1,2.0,2.0,2.5,6.0,1.4142135623730951,1.0,0.5,0.05,0.0,425.0,2.0,0.0,0.0,211.5,0.5,2.0,798.45,38.586000000000006,True,False,False,False,False,True,False,None,430722
8,15.625,0,3.0,3.0,2.0,8.0,0.0,0.3333333333333333,0.0,0.0,0.0,428.0,3.0,0.3333333333333333,0.0,213.0,0.0,1.0,1847.66,0.0,True,False,False,False,True,False,False,None,431337
8,44.875,1,2.0,2.0,2.0,6.0,2.8284271247461903,1.0,0.5,0.1,0.0,446.0,1.0,0.5,0.0,153.5,0.0,1.0,2326.41,69.302,True,False,False,False,False,False,True,VIP,431602
8,9.375,0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.05,0.0,533.0,1.0,1.0,0.0,109.0,0.0,1.0,659.16,0.0,False,True,False,False,False,True,False,None,431746
8,30.875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,Dreamer,431899
8,10.25,0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,552.0,1.0,1.0,0.0,0.0,0.0,1.0,295.89,0.0,False,True,False,False,False,True,False,None,431912
8,15.0,0,1.0,2.0,4.5,13.0,0.0,1.0,0.5,0.1,0.0,508.0,1.0,1.0,0.0,174.5,0.0,1.0,864.36,0.0,True,False,False,False,False,False,True,None,432333
8,14.875,0,3.0,3.0,2.0,6.0,0.0,0.6666666666666666,0.3333333333333333,0.15,0.0,488.0,3.0,0.6666666666666666,0.0,150.0,0.0,1.0,1742.7,0.0,True,False,False,False,True,False,False,None,432637
8,19.5,0,3.0,4.0,5.0,6.333333333333333,1.5275252316519463,0.3333333333333333,0.0,0.0,0.0,477.0,3.0,0.3333333333333333,0.0,115.5,0.0,1.5,3559.72,0.0,False,False,False,True,True,False,False,VIP,432941
8,15.625,0,1.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,443.0,1.0,0.0,0.0,210.0,0.0,1.0,474.64,0.0,False,True,False,False,False,True,False,None,433339
8,14.125,0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,False,False,False,False,False,False,False,None,433905
8,14.875,0,2.0,1.0,1.0,8.5,3.5355339059327378,0.0,0.0,0.0,0.0,365.0,1.0,0.0,0.5,44.0,0.0,1.0,140.92,0.0,False,True,False,False,False,True,False,None,434238
8,51.875,1,3.0,3.0,2.0,6.333333333333333,0.5773502691896257,0.3333333333333333,0.3333333333333333,0.15,0.0,450.0,3.0,0.3333333333333333,0.0,257.6666666666667,0.0,1.0,1921.11,53.163,True,False,False,False,False,False,True,None,434623
8,14.75,0,1.0,2.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,363.0,1.0,0.0,1.0,104.0,0.0,1.0,260.88,0.0,False,True,False,False,False,True,False,None,435231
8,22.0,0,2.0,2.0,2.0,7.0,1.4142135623730951,1.0,0.0,0.0,0.0,474.0,2.0,0.5,0.0,223.0,0.0,1.0,1249.43,0.0,True,False,False,False,False,False,True,None,435596
8,15.625,0,2.0,2.0,1.0,6.0,1.4142135623730951,0.5,0.5,0.05,0.0,423.0,2.0,0.5,0.0,142.0,0.0,1.0,1722.24,0.0,True,False,False,False,False,False,True,None,435669
8,11.875,0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,False,False,False,False,False,False,False,None,435837
9,50.0,1,2.0,2.0,2.0,9.5,2.1213203435596424,0.0,0.0,0.0,0.5,351.0,2.0,0.5,0.5,328.0,0.5,1.0,1247.23,0.0,False,True,False,False,False,True,False,None,435882
8,17.875,0,2.0,2.0,2.5,7.5,3.5355339059327378,0.0,0.5,0.1,0.0,400.0,2.0,0.0,0.5,113.5,0.0,1.0,626.4300000000001,20.393,True,False,False,False,False,True,False,None,436320
8,9.0,0,2.0,2.0,4.0,8.0,5.656854249492381,0.0,0.0,0.0,0.0,360.0,2.0,0.0,0.5,87.5,0.5,1.0,488.81,0.0,False,True,False,False,False,True,False,None,436894
8,25.5,0,5.0,5.0,3.6,7.2,1.6431676725154982,0.6,0.2,0.15,0.2,387.0,5.0,0.2,0.2,122.8,0.2,1.25,2410.4,40.89,True,False,False,False,False,False,True,Frequent Traveler,437069
8,51.0,1,1.0,1.0,1.0,6.0,0.0,1.0,1.0,0.05,0.0,524.0,1.0,1.0,0.0,267.0,0.0,1.0,813.44,0.0,True,False,False,False,False,False,True,None,437162
8,18.75,0,3.0,3.0,1.3333333333333333,7.333333333333333,0.5773502691896257,0.3333333333333333,0.0,0.0,0.0,370.0,2.0,0.3333333333333333,0.3333333333333333,80.33333333333333,0.0,1.0,1328.12,0.0,True,False,False,False,False,False,True,None,437251
8,16.375,0,3.0,3.0,2.6666666666666665,8.333333333333334,2.0816659994661326,0.6666666666666666,0.3333333333333333,0.2,0.0,443.0,3.0,0.6666666666666666,0.0,130.33333333333334,0.3333333333333333,1.0,1401.85,0.0,True,False,False,False,False,True,False,None,437549
9,19.444444444444443,0,6.0,5.0,2.2,7.666666666666667,2.1602468994692865,1.0,0.2,0.1,0.1666666666666666,399.0,6.0,0.5,0.1666666666666666,230.0,0.1666666666666666,1.2,3204.23,0.0,True,False,False,False,False,False,True,Frequent Traveler,438189
8,15.0,0,4.0,3.0,2.0,6.5,1.7320508075688772,0.5,0.3333333333333333,0.1,0.0,382.0,2.0,0.25,0.25,247.33333333333331,0.0,1.3333333333333333,3442.06,29.7395,True,False,False,False,False,False,True,VIP,438406
8,45.125,1,0.0,2.0,2.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,256.0,0.0,False,False,False,False,False,False,False,None,438551
8,16.375,0,3.0,3.0,6.666666666666667,6.0,1.7320508075688772,0.3333333333333333,0.0,0.0,0.0,433.0,3.0,0.6666666666666666,0.0,162.66666666666666,0.0,1.5,1120.33,55.756,True,False,False,False,False,False,True,None,438839
8,23.25,1,2.0,2.0,2.0,5.5,2.1213203435596424,0.5,0.5,0.15,0.0,440.0,2.0,0.0,0.0,153.0,0.0,1.0,1615.44,27.7015,True,False,False,False,False,False,True,None,438985
8,10.875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,438995
9,17.88888888888889,0,4.0,4.0,4.25,5.75,2.9860788111948198,0.75,0.0,0.0,0.25,450.0,4.0,0.75,0.0,185.5,0.25,1.3333333333333333,2812.48,11.938,True,False,False,False,False,False,True,VIP,439052
8,20.0,0,2.0,1.0,1.0,8.5,2.1213203435596424,1.0,1.0,0.1,0.0,441.0,2.0,0.5,0.0,93.0,0.0,1.0,890.9100000000001,0.0,False,True,False,False,False,True,False,None,439120
8,17.875,0,3.0,3.0,5.666666666666667,7.666666666666667,1.1547005383792517,0.0,0.0,0.0,0.0,423.0,3.0,0.3333333333333333,0.0,102.33333333333331,0.3333333333333333,1.0,923.3,0.0,True,False,False,False,False,True,False,None,439363
8,18.625,0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,451.0,1.0,0.0,0.0,58.0,0.0,1.0,636.68,57.868,True,False,False,False,True,False,False,None,440212
8,14.25,0,2.0,2.0,3.5,6.0,1.4142135623730951,0.0,0.0,0.0,0.5,535.0,2.0,1.0,0.0,96.0,0.5,2.0,737.24,0.0,True,False,False,False,False,False,True,None,441200
8,18.75,0,2.0,0.0,0.0,8.5,0.7071067811865476,0.5,0.0,0.0,0.0,355.0,2.0,0.5,0.5,0.0,0.0,1.0,797.74,0.0,True,False,False,False,False,False,True,None,441205
8,9.875,0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,390.0,1.0,0.0,1.0,600.0,0.0,1.0,935.04,0.0,True,False,False,False,False,False,True,None,441448
8,14.375,0,2.0,3.0,3.6666666666666665,5.5,0.7071067811865476,0.5,0.3333333333333333,0.2,0.0,471.0,2.0,0.5,0.0,241.33333333333331,0.0,1.0,902.68,6.242000000000001,False,True,False,False,False,True,False,None,441457
8,15.25,0,5.0,3.0,2.6666666666666665,5.6,1.3416407864998738,0.2,0.0,0.0,0.2,436.0,4.0,0.4,0.0,348.3333333333333,0.2,1.0,2312.41,90.607,False,True,False,False,False,True,False,Frequent Traveler,441982
8,16.25,0,3.0,1.0,1.0,7.666666666666667,1.5275252316519463,0.6666666666666666,0.0,0.0,0.0,375.0,3.0,0.3333333333333333,0.3333333333333333,85.0,0.0,1.0,930.38,87.963,True,False,False,False,False,False,True,VIP,442484
8,16.25,0,4.0,2.0,5.0,7.5,1.2909944487358056,0.25,0.5,0.1,0.25,437.0,4.0,0.5,0.0,73.0,0.25,1.0,3057.33,102.4005,True,False,False,False,False,False,True,VIP,442718
8,10.5,0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,85.0,0.0,False,False,False,False,False,False,False,None,442812
8,9.5,0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,519.0,1.0,1.0,0.0,85.0,0.0,1.0,799.69,0.0,True,False,False,False,False,False,True,None,442819
8,16.5,0,4.0,4.0,1.25,6.25,1.5,0.75,0.0,0.0,0.25,374.0,4.0,0.25,0.25,240.25,0.25,1.0,3527.24,0.0,False,False,False,True,False,False,True,VIP,442833
8,11.5,0,1.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,366.0,1.0,0.0,1.0,145.0,0.0,1.0,351.2,0.0,False,True,False,False,False,True,False,None,443305
8,11.625,0,2.0,2.0,4.5,11.5,0.7071067811865476,1.0,0.5,0.15,0.0,384.0,2.0,0.0,0.5,212.0,0.5,1.0,2791.08,109.626,True,False,False,False,False,False,True,VIP,443598
8,16.125,0,4.0,4.0,2.75,6.5,2.3804761428476167,0.25,0.0,0.0,0.25,409.0,4.0,0.25,0.25,119.0,0.25,1.3333333333333333,2035.84,0.0,False,False,False,True,True,False,False,None,443652
8,14.375,0,3.0,2.0,1.0,126.66666666666669,206.4033268465732,0.3333333333333333,0.0,0.0,0.3333333333333333,12.0,3.0,0.6666666666666666,0.3333333333333333,84.0,0.3333333333333333,1.0,1566.0,0.0,True,False,False,False,False,False,True,None,444387
8,17.125,0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,386.0,1.0,0.0,1.0,111.0,0.0,1.0,580.48,0.0,True,False,False,False,False,False,True,None,444885
8,14.125,0,4.0,3.0,3.6666666666666665,4.75,2.8722813232690143,0.0,0.3333333333333333,0.2,0.0,427.0,4.0,0.25,0.0,109.0,0.25,1.0,1289.11,0.0,True,False,False,False,False,False,True,None,445351
8,15.125,0,2.0,2.0,2.0,9.0,2.8284271247461903,0.0,0.0,0.0,0.0,366.0,2.0,0.5,0.5,171.0,0.0,1.0,1712.94,0.0,True,False,False,False,False,False,True,None,445515
8,18.0,0,5.0,5.0,2.8,6.4,2.073644135332772,0.2,0.2,0.2,0.2,399.0,4.0,0.4,0.2,194.2,0.6,1.0,2781.02,0.0,False,False,True,False,False,False,True,Frequent Traveler,446124
8,48.125,1,1.0,2.0,8.0,8.0,0.0,1.0,0.5,0.15,0.0,501.0,1.0,0.0,0.0,248.5,1.0,1.0,733.69,0.0,False,False,True,False,False,True,False,Tropics Lover,446138
8,15.375,0,3.0,2.0,1.5,5.666666666666667,2.0816659994661326,1.0,0.5,0.1,0.0,468.0,3.0,0.3333333333333333,0.0,227.5,0.3333333333333333,1.0,1830.89,0.0,True,False,False,False,False,True,False,None,446473
8,20.5,0,4.0,4.0,1.5,5.0,0.8164965809277259,0.5,0.0,0.0,0.0,383.0,4.0,0.5,0.25,118.25,0.0,1.0,1732.52,245.7385,True,False,False,False,False,False,True,VIP,446933
8,17.875,0,2.0,2.0,2.5,6.0,1.4142135623730951,0.5,0.0,0.0,0.5,484.0,2.0,0.5,0.0,72.0,0.5,1.0,1028.74,0.0,True,False,False,False,False,True,False,None,447053
8,14.75,0,3.0,2.0,1.5,7.333333333333333,3.055050463303893,0.3333333333333333,0.5,0.2,0.0,455.0,2.0,0.3333333333333333,0.0,41.5,0.0,1.0,2170.05,0.0,False,False,False,True,False,False,True,None,447737
8,11.875,0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,490.0,1.0,0.0,0.0,152.0,0.0,1.0,299.12,0.0,True,False,False,False,False,False,True,None,448025
8,16.75,0,2.0,1.0,7.0,6.0,1.4142135623730951,0.0,0.0,0.0,0.0,466.0,2.0,0.5,0.0,129.0,0.0,1.0,2962.6000000000004,0.0,True,False,False,False,False,True,False,VIP,448154
8,16.75,0,2.0,2.0,1.5,4.0,0.0,1.0,0.0,0.0,0.0,473.0,2.0,0.5,0.0,222.0,0.0,1.0,970.45,0.0,False,True,False,False,False,True,False,None,448295
9,12.666666666666666,0,0.0,2.0,9.5,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,260.5,0.0,0.0,521.0,0.0,False,False,False,False,False,False,False,None,448467
9,29.55555555555556,0,5.0,5.0,2.6,7.4,2.8809720581775866,0.2,0.0,0.0,0.0,443.0,5.0,0.6,0.0,125.0,0.0,1.6666666666666667,2092.92,0.0,False,True,False,False,False,True,False,Frequent Traveler,449033
8,26.75,0,2.0,2.0,3.5,6.5,2.1213203435596424,0.5,0.0,0.0,0.0,507.0,2.0,1.0,0.0,97.5,0.0,1.0,1488.06,0.0,True,False,False,False,False,False,True,None,449326
8,18.75,0,3.0,3.0,5.333333333333333,6.333333333333333,2.516611478423583,0.3333333333333333,0.3333333333333333,0.15,0.0,382.0,3.0,0.3333333333333333,0.3333333333333333,153.33333333333334,0.3333333333333333,1.0,1506.53,0.0,True,False,False,False,False,False,True,None,449619
8,16.875,0,3.0,3.0,1.6666666666666667,6.0,3.0,0.3333333333333333,0.0,0.0,0.0,393.0,3.0,0.6666666666666666,0.3333333333333333,226.33333333333331,0.0,1.0,2122.41,0.0,True,False,False,False,False,False,True,None,449804
8,24.375,0,4.0,4.0,3.25,5.75,1.5,0.5,0.0,0.0,0.0,463.0,4.0,0.25,0.0,112.0,0.0,1.3333333333333333,1841.51,0.0,True,False,False,False,True,False,False,None,450164
8,19.875,0,2.0,2.0,8.0,6.5,0.7071067811865476,0.5,0.0,0.0,0.0,465.0,2.0,0.5,0.0,269.0,0.5,1.0,1662.47,61.677,False,False,True,False,False,False,True,None,450193
8,17.375,0,2.0,3.0,3.6666666666666665,4.5,2.1213203435596424,0.5,0.3333333333333333,0.1,0.0,415.0,2.0,0.0,0.0,148.33333333333334,0.0,1.0,831.72,31.4145,True,False,False,False,False,True,False,None,450305
8,17.375,0,4.0,3.0,5.0,8.25,2.8722813232690143,0.5,0.0,0.0,0.0,355.0,4.0,0.25,0.5,102.66666666666669,0.0,1.0,1533.0,18.945,True,False,False,False,False,True,False,None,450615
9,16.22222222222222,0,4.0,1.0,1.0,69.0,122.67028980156525,0.5,0.0,0.0,0.0,192.0,4.0,0.5,0.0,182.0,0.25,1.0,3920.36,416.133,True,False,False,False,False,False,True,VIP,451291
9,10.333333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,451674
8,42.875,2,1.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,519.0,1.0,1.0,0.0,314.0,0.0,1.0,576.4100000000001,0.0,True,False,False,False,False,False,True,None,452034
8,44.375,1,2.0,0.0,0.0,7.5,2.1213203435596424,0.0,0.0,0.0,0.0,371.0,1.0,0.0,0.5,0.0,0.0,1.0,740.51,99.3425,True,False,False,False,True,False,False,VIP,452532
