trip_id,hotel_name,nights,rooms,check_in_time,check_out_time,hotel_per_room_usd,stay_duration_calc,stay_calc
540973-e288e21906c94e168ae2ebd402222119,Best Western - fort worth,0,1,2023-03-01 17:13:28.020,2023-03-02 11:00:00,187,0 days 17:46:31.980000,0
541162-ed0f455ea02f448a91b3068448acfdb9,Conrad  - oklahoma city,0,1,2023-02-25 17:47:50.775,2023-02-26 11:00:00,211,0 days 17:12:09.225000,0
541382-454e9e721f3b4f9ba02663b53eba5c2f,Starwood  - nashville,0,1,2023-02-01 10:32:13.965,2023-02-01 11:00:00,138,0 days 00:27:46.035000,0
541454-f40cc7d072494d3fa3ad974f51ad00cb,Wyndham - new york,0,1,2023-04-21 10:22:30.720,2023-04-21 11:00:00,308,0 days 00:37:29.280000,0
541752-440ebf3a961543efb09540671763ff7f,Starwood  - washington,0,1,2023-01-29 15:39:56.970,2023-01-30 11:00:00,120,0 days 19:20:03.030000,0
541812-3568d92cb3d045539582ad1181e7d06c,Extended Stay  - seattle,0,1,2023-02-24 17:08:33.945,2023-02-25 11:00:00,481,0 days 17:51:26.055000,0
541906-69b1796c3a214fec96146d9b12b587fd,Accor - san diego,0,1,2023-02-08 11:50:28.005,2023-02-08 11:00:00,253,-1 days +23:09:31.995000,-1
541921-bf4242d2f7cb4829a67587eacaff4bdf,Crowne Plaza - ottawa,0,3,2023-04-02 12:19:03.990,2023-04-03 11:00:00,343,0 days 22:40:56.010000,0
541967-73c220d5e97c481e82e87e39a6a17e8c,Choice Hotels - washington,0,1,2023-02-09 11:25:39.810,2023-02-09 11:00:00,127,-1 days +23:34:20.190000,-1
542015-969ed5e2999a4b258b63d021150d8379,Starwood  - seattle,0,1,2023-03-03 16:50:19.275,2023-03-04 11:00:00,735,0 days 18:09:40.725000,0
542080-956175fabd6641faba44a617caddefa5,Starwood  - los angeles,0,1,2023-06-01 19:54:49.770,2023-06-02 11:00:00,106,0 days 15:05:10.230000,0
542254-1ac405fa98c14d4cb882bad182471d12,Rosewood - vancouver,0,1,2023-06-24 20:27:40.590,2023-06-25 11:00:00,355,0 days 14:32:19.410000,0
542282-2713ff84bbf2487690e22f26344166e8,Radisson  - vancouver,0,1,2023-03-02 15:38:58.290,2023-03-03 11:00:00,181,0 days 19:21:01.710000,0
542282-df4d1fa027d349809d62e5a44c936198,Conrad  - toronto,0,1,2023-01-27 13:31:43.680,2023-01-28 11:00:00,255,0 days 21:28:16.320000,0
542326-b86fd3a836bf4599b681579bf61880a9,Starwood  - indianapolis,0,1,2023-02-14 17:47:43.395,2023-02-15 11:00:00,129,0 days 17:12:16.605000,0
542658-b40d551e1c324f55b6159518b05bd108,Starwood  - jacksonville,0,2,2023-03-18 13:35:09.240,2023-03-19 11:00:00,137,0 days 21:24:50.760000,0
542663-18d1f6ee7fe3470590755620e33c14ab,Aman Resorts - denver,0,1,2023-05-24 10:15:43.650,2023-05-24 11:00:00,158,0 days 00:44:16.350000,0
542795-ec99c1b0eb144ee3afd0280efb4ef067,Radisson  - memphis,0,1,2023-05-03 15:06:18.270,2023-05-04 11:00:00,180,0 days 19:53:41.730000,0
542796-80de8648d2224155830e533b174ab49e,Extended Stay  - los angeles,0,1,2023-05-07 09:02:03.480,2023-05-07 11:00:00,213,0 days 01:57:56.520000,0
542825-7fd9892662db4ceeaab84d1f0c9e7309,Extended Stay  - edmonton,0,1,2023-01-29 10:29:35.700,2023-01-29 11:00:00,354,0 days 00:30:24.300000,0
542825-a12fc3b28d0c4eb796c7a98c21151c05,Crowne Plaza - las vegas,0,1,2023-02-25 12:39:42.165,2023-02-26 11:00:00,119,0 days 22:20:17.835000,0
542850-4832347c53f6480a841fca802bbce9bc,Choice Hotels - milwaukee,-1,1,2023-05-21 16:40:35.760,2023-05-21 11:00:00,58,-1 days +18:19:24.240000,-1
543052-cee28c161e3f451899025b3414c3e3cc,Radisson  - new york,0,1,2023-02-19 20:51:29.790,2023-02-20 11:00:00,173,0 days 14:08:30.210000,0
543114-cf6ef9dfa539478eb92b6564a74779c9,Accor - phoenix,0,1,2023-05-06 19:21:21.420,2023-05-07 11:00:00,98,0 days 15:38:38.580000,0
543126-77d37cbd7e8544bea486f8c821467907,Banyan Tree  - new york,0,3,2023-04-09 09:43:43.365,2023-04-09 11:00:00,97,0 days 01:16:16.635000,0
543222-0576b3b1221743c894d3d1336a3cad1b,Aman Resorts - new york,0,1,2023-05-17 14:57:15.255,2023-05-18 11:00:00,110,0 days 20:02:44.745000,0
543237-043b674f774a4a63a9a1a9cecc9a05cd,Rosewood - dallas,0,2,2023-04-19 11:18:30.420,2023-04-19 11:00:00,84,-1 days +23:41:29.580000,-1
543271-9a31ca82410e44a389ae45f42021506d,Hilton - washington,0,1,2023-02-14 18:43:19.470,2023-02-15 11:00:00,83,0 days 16:16:40.530000,0
543273-f55d522e7873421781e3dda2b8fa7fe5,Extended Stay  - dallas,0,1,2023-02-01 13:09:15.525,2023-02-02 11:00:00,134,0 days 21:50:44.475000,0
543375-efb4583e75d04219b05d9a3b314dd59e,Wyndham - dallas,0,1,2023-01-31 11:30:05.490,2023-01-31 11:00:00,116,-1 days +23:29:54.510000,-1
543618-c3fe685b431e435ea9a9a1cba800be16,Hilton - columbus,0,1,2023-02-03 13:02:41.640,2023-02-04 11:00:00,399,0 days 21:57:18.360000,0
543671-0dd0f3020b314372a464bddb785e823d,Shangri-La - austin,0,1,2023-02-21 19:47:45.735,2023-02-22 11:00:00,252,0 days 15:12:14.265000,0
543716-cefacd82315843a1a083e1bb070e1e11,Wyndham - edmonton,0,1,2023-04-12 18:02:45.735,2023-04-13 11:00:00,137,0 days 16:57:14.265000,0
543716-e1a3222753c74b07896c070f1b16af9d,InterContinental  - montreal,0,2,2023-05-15 18:46:21.630,2023-05-16 11:00:00,322,0 days 16:13:38.370000,0
543778-cdc9bc67fc074436ba74c4bdacaf59ad,Aman Resorts - fort worth,-1,1,2023-02-19 11:49:54.570,2023-02-18 11:00:00,92,-2 days +23:10:05.430000,-2
543810-d3133d782ec4441b84055542d3194f8a,Four Seasons - san francisco,-1,1,2023-03-08 15:11:22.965,2023-03-08 11:00:00,221,-1 days +19:48:37.035000,-1
543817-16077efa4edd4e9ba57f0264c21aab57,Radisson  - new york,-1,1,2023-03-22 14:10:12.720,2023-03-22 11:00:00,112,-1 days +20:49:47.280000,-1
543826-3a427c7d0cbf41d9b64e36c9d1ed6ae3,Starwood  - chicago,0,1,2023-02-14 10:19:45.615,2023-02-14 11:00:00,148,0 days 00:40:14.385000,0
543927-bd03ac2be8304871bf6198575febfa78,Rosewood - new york,0,2,2023-07-18 16:22:36.840,2023-07-19 11:00:00,175,0 days 18:37:23.160000,0
543976-df5c03d530cc416ea3b36f763f0fa07f,Hyatt - washington,0,1,2023-07-17 19:12:19.890,2023-07-18 11:00:00,48,0 days 15:47:40.110000,0
544002-212f32ff6fc74c62ae4566cf5bbc4174,Rosewood - san jose,0,1,2023-04-20 10:54:12.690,2023-04-20 11:00:00,19,0 days 00:05:47.310000,0
544043-4a5c034df0434253a2eb1b1d9d56f425,Choice Hotels - los angeles,0,1,2023-02-17 09:04:21.000,2023-02-17 11:00:00,166,0 days 01:55:39,0
544271-13dc1205f4f545db94b166162c1b7cfb,Best Western - los angeles,0,1,2023-03-13 12:54:45.855,2023-03-14 11:00:00,129,0 days 22:05:14.145000,0
544391-c548ba8b6a9b4f85b3f1246615142486,Extended Stay  - chicago,0,1,2023-03-19 18:55:46.560,2023-03-20 11:00:00,224,0 days 16:04:13.440000,0
544480-eeb3bd07c9e5490d9426a07760b55d87,Radisson  - los angeles,0,1,2023-02-11 17:24:25.290,2023-02-12 11:00:00,172,0 days 17:35:34.710000,0
544747-5c3a9226b2e8436aaaf2139443c3ac7d,Rosewood - charlotte,-1,1,2023-01-27 21:33:36.180,2023-01-27 11:00:00,378,-1 days +13:26:23.820000,-1
544747-e52e1e10baf242059ecb240cdb08a3a8,Marriott  - fresno,0,1,2023-02-14 09:59:30.120,2023-02-14 11:00:00,140,0 days 01:00:29.880000,0
544926-da701378781c448db93b4d76f7b5d32f,Conrad  - philadelphia,-1,1,2023-03-09 12:09:21.330,2023-03-09 11:00:00,721,-1 days +22:50:38.670000,-1
545446-66ef42ab0fa54ac682180111a549b71c,Conrad  - montreal,0,3,2023-06-08 13:59:51.540,2023-06-09 11:00:00,121,0 days 21:00:08.460000,0
545736-3b62b3b68c574c17a2b535d0b608acc8,Aman Resorts - charlotte,0,1,2023-04-01 09:40:32.655,2023-04-01 11:00:00,217,0 days 01:19:27.345000,0
545745-af90f9593e584034afe9ec1f5c8d24ee,Best Western - calgary,0,1,2023-03-03 22:18:06.120,2023-03-04 11:00:00,145,0 days 12:41:53.880000,0
545770-694f925a12844f4c859831bea82bb8af,Fairmont - austin,0,1,2023-04-18 15:33:24.435,2023-04-19 11:00:00,135,0 days 19:26:35.565000,0
545805-eb9bdc1eefa0449b910ca0601ad5a328,Choice Hotels - los angeles,0,1,2023-05-26 15:33:36.495,2023-05-27 11:00:00,123,0 days 19:26:23.505000,0
545981-8794f9094ed5409ab121ff76733f3fd9,Wyndham - ottawa,0,2,2023-07-04 09:50:39.750,2023-07-04 11:00:00,241,0 days 01:09:20.250000,0
546061-9954f14678414808bc2929b5ed614368,Accor - winnipeg,0,1,2023-02-13 14:36:20.070,2023-02-14 11:00:00,98,0 days 20:23:39.930000,0
546065-329a5c303f3f40e896d7838f66666177,Conrad  - san francisco,0,1,2023-02-10 11:52:32.970,2023-02-10 11:00:00,143,-1 days +23:07:27.030000,-1
546121-6bd669f4292b476eabdf5cd1620caf55,Conrad  - san jose,0,1,2023-01-28 14:40:17.130,2023-01-29 11:00:00,353,0 days 20:19:42.870000,0
546127-b8794ca38cb149f19a3b022e03a13de0,Accor - edmonton,0,1,2023-03-28 18:04:33.060,2023-03-29 11:00:00,54,0 days 16:55:26.940000,0
546131-56a785c9098e484caf195d64ad48a6fc,Crowne Plaza - los angeles,0,3,2023-05-04 13:58:03.945,2023-05-05 11:00:00,55,0 days 21:01:56.055000,0
546224-9b7be6f73a3a4a29904ad5018714fdcf,Rosewood - san diego,0,1,2023-02-14 15:36:54.000,2023-02-15 11:00:00,85,0 days 19:23:06,0
546419-43a7b20b90504813b033771cdd0ade4d,Banyan Tree  - new york,-1,1,2023-02-02 14:54:35.865,2023-02-02 11:00:00,863,-1 days +20:05:24.135000,-1
546529-d278c18335b44a32a2e4c86331c7525d,Four Seasons - new york,0,1,2023-03-26 13:30:41.760,2023-03-27 11:00:00,83,0 days 21:29:18.240000,0
546688-d8a745c4f3eb4e98a7b4d5bb09b0989e,Choice Hotels - chicago,0,1,2023-03-23 10:28:04.890,2023-03-23 11:00:00,88,0 days 00:31:55.110000,0
546702-d2abf118cb22435c91dcd035236211f0,Wyndham - jacksonville,0,1,2023-04-05 15:44:25.980,2023-04-06 11:00:00,177,0 days 19:15:34.020000,0
546740-a84ea378f7c14536b3dac4a0947199f7,Extended Stay  - seattle,0,1,2023-02-19 14:51:22.500,2023-02-20 11:00:00,66,0 days 20:08:37.500000,0
546844-24b06dccb2314980b664a5b20c80f101,Extended Stay  - dallas,0,1,2023-02-08 16:19:42.690,2023-02-09 11:00:00,96,0 days 18:40:17.310000,0
546964-243d48c2c0c6430cb358a93ef2e045bd,Banyan Tree  - winnipeg,0,1,2023-02-15 20:36:20.070,2023-02-16 11:00:00,649,0 days 14:23:39.930000,0
546972-e8ee1da681b543b7bcd0fab3947a2b8a,Accor - houston,0,1,2023-07-21 11:48:21.285,2023-07-21 11:00:00,70,-1 days +23:11:38.715000,-1
547181-9e1a9e58d402445684aae3eee3867abd,Choice Hotels - boston,0,2,2023-02-02 19:35:43.305,2023-02-03 11:00:00,72,0 days 15:24:16.695000,0
547453-1224625f83904cd29e4fa3494ddf4781,Hyatt - las vegas,0,1,2023-02-15 18:45:12.330,2023-02-16 11:00:00,238,0 days 16:14:47.670000,0
547555-e65a4fb0658546889409e3ad2dec1304,Radisson  - indianapolis,0,2,2023-03-20 17:58:02.190,2023-03-21 11:00:00,404,0 days 17:01:57.810000,0
547555-e86e0bd6f7774f0793e1656636fb058e,Shangri-La - new york,0,1,2023-05-08 18:10:12.720,2023-05-09 11:00:00,47,0 days 16:49:47.280000,0
547817-9d60d74e359a45149c8d90d2b0bc79e3,InterContinental  - milwaukee,-1,1,2023-07-16 17:27:21.330,2023-07-16 11:00:00,106,-1 days +17:32:38.670000,-1
548006-adbe3b66abda4669b38e0a2686d875bf,Best Western - columbus,0,1,2023-02-04 10:50:50.820,2023-02-04 11:00:00,62,0 days 00:09:09.180000,0
548037-1dfb26235f274391914586eafd311691,Rosewood - san jose,0,1,2023-02-26 16:09:21.555,2023-02-27 11:00:00,275,0 days 18:50:38.445000,0
548109-407381d3913340fb8223d23ffc352851,Conrad  - san diego,0,1,2023-06-17 09:13:17.265,2023-06-17 11:00:00,167,0 days 01:46:42.735000,0
548190-2d9368f9c1694ea9bbb835a28483ebb3,NH Hotel  - baltimore,0,1,2023-04-06 18:52:40.710,2023-04-07 11:00:00,145,0 days 16:07:19.290000,0
548258-29a25073d480476ca159d82de37e73f9,Four Seasons - toronto,0,1,2023-07-19 18:01:24.015,2023-07-20 11:00:00,331,0 days 16:58:35.985000,0
548448-92bceb4d0cb74502901a9e0f1be5ce45,Shangri-La - jacksonville,0,1,2023-03-05 14:39:19.170,2023-03-06 11:00:00,194,0 days 20:20:40.830000,0
548504-a5d29c872e0549b488ff615f1aef614b,Aman Resorts - philadelphia,0,1,2023-02-19 14:39:43.560,2023-02-20 11:00:00,497,0 days 20:20:16.440000,0
548568-cd5dd7f3d4404ed2a34631e8ade58bf5,Best Western - los angeles,0,1,2023-02-20 13:49:13.530,2023-02-21 11:00:00,353,0 days 21:10:46.470000,0
548653-3707b0fe50024a0baf331b791eb79caa,Radisson  - los angeles,0,1,2023-04-23 17:19:17.715,2023-04-24 11:00:00,355,0 days 17:40:42.285000,0
548672-157d7e52781d42ee8ad9289690a341eb,Hilton - houston,0,1,2023-02-22 11:54:08.685,2023-02-22 11:00:00,143,-1 days +23:05:51.315000,-1
548988-548d0e8fc67949058b543a5749bf8538,Choice Hotels - houston,0,1,2023-02-15 20:48:21.285,2023-02-16 11:00:00,127,0 days 14:11:38.715000,0
549274-e9762318b4434de09638968f7fe5f2e8,Four Seasons - louisville,-1,1,2023-05-22 09:30:57.375,2023-05-21 11:00:00,81,-1 days +01:29:02.625000,-1
549281-1564ddd5595b4ef8baaacbeca25d4165,Radisson  - denver,0,1,2023-03-28 12:15:42.120,2023-03-29 11:00:00,229,0 days 22:44:17.880000,0
549377-3f8b83fb78ac4cca933170f4b4ec459b,Conrad  - chicago,0,1,2023-02-21 13:47:43.710,2023-02-22 11:00:00,91,0 days 21:12:16.290000,0
549466-3b9d2bb76c4744518ae4d6bd72d5230a,Wyndham - chicago,0,1,2023-03-20 19:21:26.415,2023-03-21 11:00:00,117,0 days 15:38:33.585000,0
549466-c3a0d2eae06b46979d7126c8e3abd7de,Rosewood - toronto,0,1,2023-01-31 15:41:30.660,2023-02-01 11:00:00,456,0 days 19:18:29.340000,0
549472-9a0224442b7144d380919092e8303b7a,Crowne Plaza - philadelphia,0,1,2023-02-17 09:40:11.865,2023-02-17 11:00:00,160,0 days 01:19:48.135000,0
549515-9e7ce785bdc24d158542884e9f39fa3b,Starwood  - new york,0,1,2023-02-05 12:40:43.050,2023-02-06 11:00:00,107,0 days 22:19:16.950000,0
549611-413bf55a6e414742928050b84f0336cd,NH Hotel  - phoenix,0,1,2023-05-28 13:21:21.420,2023-05-29 11:00:00,67,0 days 21:38:38.580000,0
549746-6c19a35ea8684effbb37151209d59b41,Hilton - calgary,0,1,2023-02-17 17:46:55.920,2023-02-18 11:00:00,46,0 days 17:13:04.080000,0
549938-6b4898a89ef34302b18383844c1d3e0b,Aman Resorts - calgary,0,1,2023-02-01 14:25:39.495,2023-02-02 11:00:00,222,0 days 20:34:20.505000,0
549992-e77bf7d3b63647c9ac7a4afc0c97ee15,Conrad  - new york,0,1,2023-06-03 10:12:04.095,2023-06-03 11:00:00,136,0 days 00:47:55.905000,0
550017-f5fcf25479aa444c8fc23065bc1c238c,Radisson  - baltimore,0,1,2023-04-05 21:40:29.820,2023-04-06 11:00:00,94,0 days 13:19:30.180000,0
550019-53cad1a316854ce896edcb2de5743f62,Starwood  - baltimore,0,1,2023-04-01 18:14:33.810,2023-04-02 11:00:00,376,0 days 16:45:26.190000,0
550071-ce474c04c9294745acbb194577b1d0b9,Four Seasons - los angeles,0,1,2023-03-23 14:01:07.995,2023-03-24 11:00:00,336,0 days 20:58:52.005000,0
550229-1e8a9a2bc1b7484ba64f1dd8e593685e,Accor - new york,0,1,2023-03-27 18:05:47.580,2023-03-28 11:00:00,105,0 days 16:54:12.420000,0
550229-f2303e3e13894c71a8ff49fd131e8b34,Hyatt - oklahoma city,-1,2,2023-02-16 11:56:19.410,2023-02-15 11:00:00,142,-2 days +23:03:40.590000,-2
550426-a85305aa89e54b4cbc77b5e2cef519d5,Conrad  - toronto,0,1,2023-02-01 11:25:32.115,2023-02-01 11:00:00,342,-1 days +23:34:27.885000,-1
550460-8df22b41c2594e0a817acda95ea98f16,Four Seasons - new york,0,1,2023-02-13 21:30:41.760,2023-02-14 11:00:00,86,0 days 13:29:18.240000,0
550572-cc8de50afbfa4539934943ac4a1faf31,Conrad  - san diego,0,3,2023-03-11 22:54:16.560,2023-03-12 11:00:00,146,0 days 12:05:43.440000,0
550752-6d33b966ac784a74869c45b97644a5d0,Best Western - los angeles,-1,1,2023-02-05 22:15:56.520,2023-02-05 11:00:00,17,-1 days +12:44:03.480000,-1
550871-4c90b127d096407cafc3ac7ea2f9a2e0,Radisson  - edmonton,0,1,2023-04-09 15:41:24.225,2023-04-10 11:00:00,96,0 days 19:18:35.775000,0
550904-09e62575183e4e6bb03e3c2b9a26b0e7,Best Western - charlotte,0,1,2023-05-27 14:05:17.385,2023-05-28 11:00:00,50,0 days 20:54:42.615000,0
550904-38a2704c51384057b52ae9bad34e2fbd,Choice Hotels - los angeles,0,1,2023-02-03 13:58:03.945,2023-02-04 11:00:00,90,0 days 21:01:56.055000,0
550973-2c886d6374004217847b8065852dbd8b,Choice Hotels - boston,0,1,2023-03-24 15:17:11.580,2023-03-25 11:00:00,163,0 days 19:42:48.420000,0
550973-5b5bef85ae354272b853762a3d4f7d8c,Starwood  - winnipeg,0,1,2023-04-06 10:41:24.000,2023-04-06 11:00:00,124,0 days 00:18:36,0
551282-8cf3e79f8b22486c9e5347293aae66d4,Starwood  - fort worth,0,1,2023-03-12 13:53:33.765,2023-03-13 11:00:00,76,0 days 21:06:26.235000,0
551331-763781c1f35e448e82b552c2e0417dc7,Starwood  - san jose,0,1,2023-02-05 13:00:45.000,2023-02-06 11:00:00,64,0 days 21:59:15,0
551359-8aa18f9c40714a15940f1556f88cf0d8,Aman Resorts - indianapolis,0,1,2023-01-31 19:57:32.310,2023-02-01 11:00:00,193,0 days 15:02:27.690000,0
551567-7ff871e70d8043a8b2bf563549c65d44,Shangri-La - new york,0,2,2023-02-24 21:58:03.945,2023-02-25 11:00:00,341,0 days 13:01:56.055000,0
551567-c3932e7647e74448b529d8d02c2772da,Radisson  - washington,0,1,2023-04-17 13:38:19.410,2023-04-18 11:00:00,158,0 days 21:21:40.590000,0
551834-336ecdfce2df4b34bded6fb6f55e4327,Best Western - new york,0,1,2023-03-24 09:51:09.945,2023-03-24 11:00:00,516,0 days 01:08:50.055000,0
551914-1825be029de44192a1d004a2b05ff9d1,Radisson  - baltimore,0,1,2023-02-13 18:57:55.890,2023-02-14 11:00:00,168,0 days 16:02:04.110000,0
551963-4979249922ce4144b387c3dd0feac83f,Aman Resorts - new york,0,2,2023-03-08 19:49:54.570,2023-03-09 11:00:00,177,0 days 15:10:05.430000,0
551990-0f0d387c395f4a82ab41e4d5637f07a0,Crowne Plaza - calgary,0,1,2023-03-30 12:55:02.730,2023-03-31 11:00:00,122,0 days 22:04:57.270000,0
552088-1827e9145a774b6fac6d28182ffc9e63,Extended Stay  - los angeles,-1,1,2023-02-06 20:44:13.470,2023-02-06 11:00:00,109,-1 days +14:15:46.530000,-1
552172-645051819f284fa2a7ee67281aee4d2a,Banyan Tree  - philadelphia,0,1,2023-04-11 19:20:54.375,2023-04-12 11:00:00,77,0 days 15:39:05.625000,0
552172-6ba14984ffbe4573bd7c4dd589e0570b,Accor - new york,-1,1,2023-02-12 22:29:29.535,2023-02-12 11:00:00,149,-1 days +12:30:30.465000,-1
552192-598b94a3461f49f89e8b57ae1f882457,Banyan Tree  - new york,0,2,2023-02-24 15:58:03.945,2023-02-25 11:00:00,134,0 days 19:01:56.055000,0
552348-5bcffe8e6a374d9eb50b9d3cb1195f8f,Shangri-La - montreal,0,1,2023-03-18 22:26:40.065,2023-03-19 11:00:00,84,0 days 12:33:19.935000,0
552363-648607310a0c4e1ea7ab0953984b6031,Wyndham - los angeles,0,1,2023-03-24 14:47:26.430,2023-03-25 11:00:00,259,0 days 20:12:33.570000,0
552363-798d169fa3094bd79607a3c4977727be,Hilton - phoenix,0,1,2023-05-13 11:39:07.875,2023-05-13 11:00:00,179,-1 days +23:20:52.125000,-1
552366-2953e8052d3042b8bb77584e42fe3441,Crowne Plaza - new york,0,1,2023-02-05 21:50:15.945,2023-02-06 11:00:00,420,0 days 13:09:44.055000,0
552372-eafe671b4bd54716b7795e5e07305ab9,Hilton - jacksonville,0,1,2023-05-26 11:09:45.450,2023-05-26 11:00:00,68,-1 days +23:50:14.550000,-1
552384-2a3e207c668a4d4ba31b4ce1b5bde3c4,Extended Stay  - baltimore,0,1,2023-02-02 17:22:18.525,2023-02-03 11:00:00,741,0 days 17:37:41.475000,0
552384-4de8261cc4194469a4ab7b6bbb39bd29,Extended Stay  - denver,0,1,2023-02-14 16:14:57.525,2023-02-15 11:00:00,192,0 days 18:45:02.475000,0
552440-761d9c8d55a7434caf1dc96d7df8b46e,Shangri-La - san diego,0,1,2023-04-06 14:50:28.005,2023-04-07 11:00:00,99,0 days 20:09:31.995000,0
552473-2fcb55544f7740c5ad7c8163867db86c,Best Western - san francisco,0,1,2023-04-17 18:05:41.370,2023-04-18 11:00:00,80,0 days 16:54:18.630000,0
552613-83ec346bd65a4300996aef859a775c2a,Banyan Tree  - nashville,0,1,2023-02-07 15:23:17.430,2023-02-08 11:00:00,175,0 days 19:36:42.570000,0
552613-b9f597b3b52b4c8189f42aeecb456984,Aman Resorts - nashville,0,1,2023-05-02 10:23:17.430,2023-05-02 11:00:00,203,0 days 00:36:42.570000,0
552643-d264f1d0559a4069b9fed9fb9f77002d,Banyan Tree  - los angeles,0,1,2023-02-03 20:47:26.430,2023-02-04 11:00:00,153,0 days 14:12:33.570000,0
552649-4076d1ec48a04bb9977f77bd5ac7bb88,Accor - phoenix,0,1,2023-01-30 20:13:29.280,2023-01-31 11:00:00,256,0 days 14:46:30.720000,0
552775-fc5318dec7c640d9bdcf9d3fa25be9e0,Shangri-La - chicago,0,1,2023-02-05 13:48:32.130,2023-02-06 11:00:00,77,0 days 21:11:27.870000,0
552904-d2cd5600767048bab9c89dce5d8ff03b,Radisson  - washington,0,1,2023-04-27 11:25:39.810,2023-04-27 11:00:00,137,-1 days +23:34:20.190000,-1
553139-e895090522ec41dfb67679e9d4acfd4d,Hilton - los angeles,0,1,2023-02-06 12:11:49.380,2023-02-07 11:00:00,226,0 days 22:48:10.620000,0
553231-61b19095ae97453885dd018662ae9e8e,Banyan Tree  - chicago,0,1,2023-06-04 16:09:43.380,2023-06-05 11:00:00,204,0 days 18:50:16.620000,0
553645-123faf2ab69b416fbded686199a92d7a,Hyatt - san jose,0,1,2023-02-06 21:18:12.330,2023-02-07 11:00:00,144,0 days 13:41:47.670000,0
553645-f72bacd42b2c4f349513a17d5f339401,InterContinental  - hamilton,0,1,2023-07-10 10:18:50.805,2023-07-10 11:00:00,100,0 days 00:41:09.195000,0
553704-9660f607702b48539303e83014197b95,Aman Resorts - chicago,0,2,2023-05-16 15:30:52.155,2023-05-17 11:00:00,97,0 days 19:29:07.845000,0
553773-46da552363c64d528cdfc6545339659b,Extended Stay  - phoenix,0,1,2023-05-12 16:44:55.545,2023-05-13 11:00:00,51,0 days 18:15:04.455000,0
553805-d44efa50d8c04b9c8af4079b5d40b0b6,Choice Hotels - new york,0,2,2023-03-27 12:03:48.825,2023-03-28 11:00:00,431,0 days 22:56:11.175000,0
553901-e13ed61ca9684939baaee3b31d270730,Best Western - charlotte,0,1,2023-05-23 10:50:04.560,2023-05-23 11:00:00,229,0 days 00:09:55.440000,0
553955-3558d79cef0c4e72a8bb8dcd59d04ba6,Best Western - el paso,0,1,2023-02-05 11:01:12.900,2023-02-05 11:00:00,83,-1 days +23:58:47.100000,-1
554079-aae2e5e30a7244d69e19fefa47c0cfdc,Fairmont - chicago,-1,1,2023-02-04 15:28:11.910,2023-02-04 11:00:00,173,-1 days +19:31:48.090000,-1
554141-0dae0a9be05e47178304e2e625f7c319,Extended Stay  - houston,0,1,2023-03-29 15:51:43.200,2023-03-30 11:00:00,193,0 days 19:08:16.800000,0
554507-5435f6122856432996045d0bb42349fa,NH Hotel  - new york,0,1,2023-07-01 12:34:58.890,2023-07-02 11:00:00,456,0 days 22:25:01.110000,0
554532-55fd6a4d88c240fabfb24a67af0617fc,Choice Hotels - jacksonville,0,1,2023-03-28 16:02:45.960,2023-03-29 11:00:00,104,0 days 18:57:14.040000,0
554801-a1d3b2d1f1254bbb8898d94a825430b1,Wyndham - los angeles,0,1,2023-02-28 13:22:02.730,2023-03-01 11:00:00,164,0 days 21:37:57.270000,0
554885-216a5e0282bb46cf82bb819c45511a59,Hilton - chicago,0,1,2023-02-11 11:55:46.560,2023-02-11 11:00:00,472,-1 days +23:04:13.440000,-1
555135-22d97b7e1ff74af4a3049ec3db7405a7,Extended Stay  - milwaukee,0,1,2023-06-22 16:01:22.440,2023-06-23 11:00:00,193,0 days 18:58:37.560000,0
555151-8456b199e11b4f82ad0700b79972645b,Shangri-La - phoenix,0,2,2023-03-17 11:31:54.930,2023-03-17 11:00:00,108,-1 days +23:28:05.070000,-1
555250-69653f95967a446eb8e562668f84dbd1,Extended Stay  - charlotte,0,1,2023-02-02 21:10:23.880,2023-02-03 11:00:00,81,0 days 13:49:36.120000,0
555257-3f08da51705d431089de90729f65e11e,Aman Resorts - calgary,0,1,2023-03-06 13:05:46.995,2023-03-07 11:00:00,303,0 days 21:54:13.005000,0
555310-722089a0d14f46139959c59ca27a24e7,Accor - indianapolis,0,1,2023-03-01 15:52:59.970,2023-03-02 11:00:00,83,0 days 19:07:00.030000,0
555492-eceff6f64e414f899175affd1abe3dae,Marriott  - new york,0,1,2023-03-14 15:31:38.010,2023-03-15 11:00:00,178,0 days 19:28:21.990000,0
555563-b35b4906a797445f8cad35299dcf5edb,Shangri-La - los angeles,0,1,2023-03-15 10:38:05.865,2023-03-15 11:00:00,63,0 days 00:21:54.135000,0
555796-3212c64cbdb14e228f4b1c96c5651d4c,Accor - toronto,0,1,2023-03-24 11:38:40.110,2023-03-24 11:00:00,52,-1 days +23:21:19.890000,-1
555894-8a06cb2212cd41f8ae574c47f18c67ea,Banyan Tree  - new york,0,2,2023-03-20 15:44:22.110,2023-03-21 11:00:00,193,0 days 19:15:37.890000,0
556215-54f14e93788748f9897ccaf07cd86115,Aman Resorts - new york,0,1,2023-06-28 13:50:51.360,2023-06-29 11:00:00,228,0 days 21:09:08.640000,0
556824-91c69458ecb34573b9f7653e5a8f4123,Four Seasons - chicago,0,1,2023-04-05 15:28:04.890,2023-04-06 11:00:00,223,0 days 19:31:55.110000,0
